product,title,rating,text_review
Where the Crawdads Sing,I loved this book!,5.0,"I didn't want this book to finish - what a lovely story, I guessed how it would end but that didn't make it any less enjoyable.  Would have given it more than 5* if I could have!"
Where the Crawdads Sing,Couldn’t put it down,5.0,I don’t normally write reviews but I just had too this is a gorgeous book I  just couldn’t but it down it pumps a pace that only slowed on three pages I loved the detail and will look at nature in a different way without spoiling the main character who is fresh and her battle to survive compelling I loved the twist at the end if you only manage to read one book this summer read this
Where the Crawdads Sing,A rare 5* rating from me,5.0,I was a bit behind the curve in picking up this book. So many people before me had given it such praise I was a bit dubious about the hype. Well I was pleasantly surprised. What a beautiful book! The descriptive prose was so evocative I almost felt like I was there. This one will stay with me for a while.
Where the Crawdads Sing,A truly wonderful first novel by Delia Owens.,5.0,"A very thought provoking and absorbing read.  Would definitely recommend this book to others.  Extremely well written.  In this book the author transports you to 1960s America, and the marsh becomes somewhere we can all escape too.  Kya's sense of loneliness is something we can all relate to at this time."
Where the Crawdads Sing,Totally absorbing,5.0,Unique yet believable characters woven into a story that I shall never forget.  I felt the fresh air of the marshes and the strong love that was there as well as the pains of rejection and loss.  References to the wildlife were fascinating.
Where the Crawdads Sing,Gripping ...right to the last page,5.0,This book was nothing I would usually read however I gave it a go due to such high reviews. I can honestly say this book was the best and most gripping I have ever read. I would highly recommend and will sure be reading more from this author.
Where the Crawdads Sing,Didn’t want it to end,5.0,"Great book. I think this will remain forever as a favourite book of mine along with To Kill aMockingbird and The Kite RunnerIf you enjoyed either of those titles then you will love this. I was almost afraid of finishing it, when you find yourself so attached to the main character you just don’t want it to end. Loved it."
Where the Crawdads Sing,Beautifully written story,5.0,"Loved this book very, very much.  Hauntingly beautiful and evocative.  Wondrous writing and poetically done in parts.  Gripping story.  Just wonderful."
Where the Crawdads Sing,Beautifully told!,5.0,"Absolutely loved this book, takes you through Kyas life at a comfortable pase. So descriptive, it's like watching a film. Made me cry and smile, a great book from start to end. Loved it!"
Where the Crawdads Sing,Twists and turns,5.0,"The next book in our family book club, full of twists and turns, the story of a young abandoned girl to murder and mystery with a twist at the end."
Where the Crawdads Sing,This is an absolute must read,5.0,"This is one of the best books I have ever read, and certainly the most beautiful. I never wanted to put it down and now that it’s finished I want to read it all over again. It is an absolutely breathtaking and unforgettable read, the strength of the words and the writing is impressive and captivating, whilst also being a beautifully peaceful masterpiece.  To understand fully, it needs to be read"
Where the Crawdads Sing,Survival and achievement,5.0,"A very different story!.  Wonderful descriptions of a remote marshy environment in Carolina.  Kya, a child of ten years, survives against all odds.  Her observations of the wild environment in which she lives make such an impression on her that she begins to collect and record what she sees.  From extreme deprivation, she emerges as a woman of incredible talent."
Where the Crawdads Sing,What a belter,5.0,"I couldn’t put this down, the story gripped me from start to finish. Before I started it I wondered how good it would be when the main character lives in isolation. The author had my emotions all over the place, would definitely recommend."
Where the Crawdads Sing,Wonderful read,5.0,"Superb description of the swamp setting,  and a wonderful story of love and life made this a truly great read  I could not put it down"
Where the Crawdads Sing,Worth the hype,5.0,"Finally read this novel after seeing and hearing about it everywhere. Set in North Carolina, the novel follows the life of Kya. A social outcast and neglected child, we see her grow up and into a thoughtful character.  Owens illustrates the North Carolinian marshes and the nature that lives there. With a murder thrown in too, this book is a pageturner for sure."
Where the Crawdads Sing,Moving and beautiful,5.0,"Beautifully written that makes your imagination and thoughts stretch. A wonderful moving story. Couldn't put it down. The writing is so descriptive, you can feel it ."
